Exercício: 2021
Escopo: Municípios do Estado - PR
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";62716,29
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";958348,43
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";204879,7
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";3289805,31
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";2306624,16
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";116936,51
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";808789,81
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";57454,83
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";23418,51
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";21072,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";2345,56
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";275033,75
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";275033,75
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1290166,63
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";184890,11
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";1105276,52
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";1254,00
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"16.122 - Administração Geral";"siconfi-cor_TotalDespesas";1254,00
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";99762,86
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";99762,86
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";20326,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"FU19 - Demais Subfunções";"siconfi-cor_TotalDespesas";20326,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";234998,29
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";93509,59
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";141488,7
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";1477619,96
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";381607,63
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";1014471,52
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";81540,81
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";188983,12
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";107400,00
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";1661,92
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"FU27 - Demais Subfunções";"siconfi-cor_TotalDespesas";79921,2
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";284138,04
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"28.845 - Outras Transferências";"siconfi-cor_TotalDespesas";172953,03
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Empenhadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";111185,01
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";15884367,12
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";752849,82
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";752849,82
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"02 - Judiciária";"siconfi-cor_TotalDespesas";100847,73
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"02.062 - Defesa do Interesse Público no Processo Judiciário";"siconfi-cor_TotalDespesas";100847,73
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";1878596,92
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";122446,68
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";1220558,83
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";368564,35
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";61604,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";84700,79
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";20721,32
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";887144,71
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"08.242 - Assistência ao Portador de Deficiência";"siconfi-cor_TotalDespesas";100004,17
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";472950,22
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";314190,32
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";5301383,85
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";1320334,00
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";2825658,01
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";62716,29
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";942293,07
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";150382,48
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";3176059,31
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";2293076,16
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";101125,51
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";724402,81
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";57454,83
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";23418,51
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";21072,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";2345,56
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";275033,75
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";275033,75
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1267290,67
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";178294,45
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";1088996,22
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";99762,86
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";99762,86
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";20326,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"FU19 - Demais Subfunções";"siconfi-cor_TotalDespesas";20326,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";234718,93
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";93230,23
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";141488,7
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";1473733,15
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";381187,63
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";1011004,72
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";81540,8
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";109061,92
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";107400,00
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";1661,92
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";284138,04
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"28.845 - Outras Transferências";"siconfi-cor_TotalDespesas";172953,03
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";111185,01
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";15470122,68
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";752849,82
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";752849,82
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"02 - Judiciária";"siconfi-cor_TotalDespesas";99710,05
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"02.062 - Defesa do Interesse Público no Processo Judiciário";"siconfi-cor_TotalDespesas";99710,05
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";1851974,85
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";121120,9
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";1207174,63
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";364089,72
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";60580,11
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";83474,19
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";15535,3
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";876470,76
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"08.242 - Assistência ao Portador de Deficiência";"siconfi-cor_TotalDespesas";100004,17
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";465200,97
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";311265,62
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";5122005,27
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";1288317,59
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";2707720,41
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";61585,34
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";913999,45
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";150382,48
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";3101927,33
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";2234009,59
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";99832,7
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";710630,21
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";57454,83
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"13 - Cultura";"siconfi-cor_TotalDespesas";23418,51
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";21072,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"13.122 - Administração Geral";"siconfi-cor_TotalDespesas";2345,56
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"14 - Direitos da Cidadania";"siconfi-cor_TotalDespesas";275033,75
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"14.122 - Administração Geral";"siconfi-cor_TotalDespesas";275033,75
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1248975,69
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";178294,45
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";1070681,24
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"17 - Saneamento";"siconfi-cor_TotalDespesas";99762,86
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";99762,86
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"19 - Ciência e Tecnologia";"siconfi-cor_TotalDespesas";20326,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"FU19 - Demais Subfunções";"siconfi-cor_TotalDespesas";20326,95
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"20 - Agricultura";"siconfi-cor_TotalDespesas";233857,11
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"20.122 - Administração Geral";"siconfi-cor_TotalDespesas";92368,41
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"FU20 - Demais Subfunções";"siconfi-cor_TotalDespesas";141488,7
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";1370609,77
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";367271,98
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"26.122 - Administração Geral";"siconfi-cor_TotalDespesas";933118,35
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"FU26 - Demais Subfunções";"siconfi-cor_TotalDespesas";70219,44
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";109061,92
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";107400,00
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";1661,92
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";284138,04
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"28.845 - Outras Transferências";"siconfi-cor_TotalDespesas";172953,03
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Despesas Pagas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";111185,01
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";379487,79
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";"siconfi-cor_TotalDespesas";12583,11
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Inscrição de Restos a Pagar Não Processados";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";165,00
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";5038,11
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Inscrição de Restos a Pagar Não Processados";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";7380,00
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";38946,69
Prefeitura Municipal de Jundiaí do Sul - PR;4112900;PR;3269;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";38092,35
