Exercício: 2022
Escopo: Municípios do Estado - PR
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";69779772,5
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";1455494,72
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";1455494,72
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"02 - Judiciária";"siconfi-cor_TotalDespesas";874645,22
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"02.061 - Ação Judiciária";"siconfi-cor_TotalDespesas";874645,22
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";6093596,82
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";126772,63
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";3565852,23
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";1256366,94
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";20334,09
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"04.131 - Comunicação Social";"siconfi-cor_TotalDespesas";294372,88
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";829898,05
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";2063995,17
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";1490,00
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";439769,17
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1622736,00
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";10246201,35
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";10246201,35
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";16342131,96
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";14379488,47
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";1226110,00
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";60255,09
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";324630,19
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";351476,77
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";171,44
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";13950372,87
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";9645854,24
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"12.364 - Ensino Superior";"siconfi-cor_TotalDespesas";190661,77
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";3688353,71
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";65095,94
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";308662,05
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";51745,16
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";680637,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";680637,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";5414962,23
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";4174503,98
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";1240458,25
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";392377,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"17.511 - Saneamento Básico Rural";"siconfi-cor_TotalDespesas";392377,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";1272966,71
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";1272966,71
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";4493737,72
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";4493737,72
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"22 - Indústria";"siconfi-cor_TotalDespesas";160164,88
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"FU22 - Demais Subfunções";"siconfi-cor_TotalDespesas";160164,88
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";21535,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";21535,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";5352579,22
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";5352579,22
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";964372,89
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";220077,93
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";744294,96
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Liquidadas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";4880545,83
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";69171333,83
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";1455494,72
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";1455494,72
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"02 - Judiciária";"siconfi-cor_TotalDespesas";874645,22
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"02.061 - Ação Judiciária";"siconfi-cor_TotalDespesas";874645,22
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";6040837,01
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";125538,07
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";3530062,94
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";1254402,55
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"04.124 - Controle Interno";"siconfi-cor_TotalDespesas";20334,09
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"04.131 - Comunicação Social";"siconfi-cor_TotalDespesas";288527,00
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";821972,36
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";2052454,96
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";1490,00
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";435088,35
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1615876,61
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";10246201,35
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";10246201,35
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";16230314,31
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";14276445,61
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";1226110,00
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"10.303 - Suporte Profilático e Terapêutico";"siconfi-cor_TotalDespesas";54042,19
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";322068,3
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";351476,77
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"FU10 - Demais Subfunções";"siconfi-cor_TotalDespesas";171,44
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";13842834,91
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";9565277,25
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"12.364 - Ensino Superior";"siconfi-cor_TotalDespesas";186742,87
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";3667475,42
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";65095,94
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";306498,27
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";51745,16
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"13 - Cultura";"siconfi-cor_TotalDespesas";659638,59
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";659638,59
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";5346954,31
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";4110506,91
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";1236447,4
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"17 - Saneamento";"siconfi-cor_TotalDespesas";392377,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"17.511 - Saneamento Básico Rural";"siconfi-cor_TotalDespesas";392377,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";1241543,87
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";1241543,87
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"20 - Agricultura";"siconfi-cor_TotalDespesas";4383235,23
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";4383235,23
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"22 - Indústria";"siconfi-cor_TotalDespesas";158521,31
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"FU22 - Demais Subfunções";"siconfi-cor_TotalDespesas";158521,31
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";21535,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"23.695 - Turismo";"siconfi-cor_TotalDespesas";21535,58
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";5267870,36
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";5267870,36
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";956874,52
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";216630,29
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"27.122 - Administração Geral";"siconfi-cor_TotalDespesas";740244,23
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Despesas Pagas";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";4637339,16
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";6369874,68
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"02 - Judiciária";"siconfi-cor_TotalDespesas";404,00
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"02.061 - Ação Judiciária";"siconfi-cor_TotalDespesas";404,00
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";"siconfi-cor_TotalDespesas";364938,04
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";9426,05
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";148124,02
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";195257,17
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"04.131 - Comunicação Social";"siconfi-cor_TotalDespesas";7916,63
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"FU04 - Demais Subfunções";"siconfi-cor_TotalDespesas";4214,17
Prefeitura Municipal de Guaraniaçu - PR;4109302;PR;11969;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";47727,86
