Exercício: 2020
Escopo: Municípios do Estado - PR
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";151125,54
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";151125,54
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";913350,16
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";633350,16
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";280000,00
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";934752,8
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";934752,8
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";175076,49
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";175076,49
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";15974,89
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Empenhadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";15974,89
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";16062242,47
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";696802,22
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";696802,22
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";1970197,26
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";481083,27
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";1225708,7
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";5784,92
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";257620,37
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";891130,3
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";127976,77
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";763153,53
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";255526,94
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"09.271 - Previdência Básica";"siconfi-cor_TotalDespesas";255526,94
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";5144319,01
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";554966,66
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";4570607,61
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";8447,00
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";10297,74
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";3384330,57
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";2202685,4
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";1056493,86
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";68818,65
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";56332,66
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";264303,65
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";264303,65
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1229193,66
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";854332,53
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"FU15 - Demais Subfunções";"siconfi-cor_TotalDespesas";374861,13
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";51563,67
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";51563,67
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";136778,2
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";136778,2
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";912597,91
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";632597,91
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";280000,00
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";934447,71
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";934447,71
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";175076,48
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";175076,48
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";15974,89
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Liquidadas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";15974,89
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";15733898,37
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";696802,22
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";696802,22
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";1887158,73
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"04.121 - Planejamento e Orçamento";"siconfi-cor_TotalDespesas";466360,86
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";1162461,36
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"04.128 - Formação de Recursos Humanos";"siconfi-cor_TotalDespesas";5784,92
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"04.129 - Administração de Receitas";"siconfi-cor_TotalDespesas";252551,59
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";878937,09
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";125933,03
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";753004,06
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";255478,85
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"09.271 - Previdência Básica";"siconfi-cor_TotalDespesas";255478,85
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";5004775,88
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";554966,66
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";4431064,48
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";8447,00
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"10.305 - Vigilância Epidemiológica";"siconfi-cor_TotalDespesas";10297,74
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";3369687,27
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";2195037,04
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";1055081,64
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";68713,23
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";50855,36
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"13 - Cultura";"siconfi-cor_TotalDespesas";263509,27
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";263509,27
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";1178667,61
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";803806,48
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"FU15 - Demais Subfunções";"siconfi-cor_TotalDespesas";374861,13
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"16 - Habitação";"siconfi-cor_TotalDespesas";50708,17
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"16.482 - Habitação Urbana";"siconfi-cor_TotalDespesas";50708,17
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";118778,59
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";118778,59
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"20 - Agricultura";"siconfi-cor_TotalDespesas";910952,93
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";630952,93
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";280000,00
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";928174,32
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";928174,32
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";174292,55
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";174292,55
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";15974,89
Prefeitura Municipal de Santo Antônio do Caiuá - PR;4124202;PR;2641;"Despesas Pagas";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";15974,89
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";16531114,28
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";737275,01
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";737275,01
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"04 - Administração";"siconfi-cor_TotalDespesas";2044169,73
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";2044169,73
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";311104,12
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"FU06 - Demais Subfunções";"siconfi-cor_TotalDespesas";311104,12
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1054041,75
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"08.241 - Assistência ao Idoso";"siconfi-cor_TotalDespesas";17306,17
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";226008,28
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";810727,3
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"10 - Saúde";"siconfi-cor_TotalDespesas";4492242,53
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";3873773,48
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";391964,04
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";226505,01
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"11 - Trabalho";"siconfi-cor_TotalDespesas";260,00
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"11.334 - Fomento ao Trabalho";"siconfi-cor_TotalDespesas";260,00
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";4459607,81
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";3001986,73
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"12.364 - Ensino Superior";"siconfi-cor_TotalDespesas";90206,97
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";1153277,88
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"12.367 - Educação Especial";"siconfi-cor_TotalDespesas";49132,74
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";165003,49
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";56528,81
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";56528,81
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";2274264,14
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";609224,83
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";2225,00
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"15.122 - Administração Geral";"siconfi-cor_TotalDespesas";1600186,71
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"FU15 - Demais Subfunções";"siconfi-cor_TotalDespesas";62627,6
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";941541,45
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";539134,37
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"17.122 - Administração Geral";"siconfi-cor_TotalDespesas";402407,08
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";31035,87
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";31035,87
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";47828,63
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"20.608 - Promoção da Produção Agropecuária";"siconfi-cor_TotalDespesas";47828,63
Prefeitura Municipal de Nova Santa Bárbara - PR;4117214;PR;4249;"Despesas Empenhadas";"25 - Energia";"siconfi-cor_TotalDespesas";46599,01
