cod_ibge,municipio,ano,populacao,total_despesas,total_pc,saude,educacao,administracao,saude_prop,educacao_prop,hhi,n_funcoes_declaradas,flag_negativo,score_if,score_lof,score,classe
4104600,Capitão Leônidas Marques,2021,15887,61182197.93999999,3851.085663750235,19542807.65,15529442.51,5623213.4,0.31941983629233445,0.253822893470244,0.19227510431925,17,False,0.04069106154335193,0.004399450177110009,0.02617441699685516,Regular
4104600,Capitão Leônidas Marques,2022,15523,88781239.32,5719.335136249436,27100013.63,20286983.49,8250008.13,0.3052448224148084,0.22850529735092237,0.17541238365049708,18,False,0.17812776538084052,0.036390894464395224,0.1214330170142624,Regular
4104600,Capitão Leônidas Marques,2023,15160,86565463.45000002,5710.122918865437,28137466.92,22554904.18,7561772.41,0.3250426417026246,0.2605531499641038,0.19675877422734192,17,False,0.08546667633465549,0.005638266457653344,0.05353531238385463,Regular
4104600,Capitão Leônidas Marques,2024,14796,98570194.31999996,6661.948791565285,28199752.57,25325648.05,9628974.28,0.28608802858247234,0.25693008139744944,0.17679190154598964,17,False,0.132678009397805,0.014959181158157546,0.08559047810194602,Regular
4104600,Capitão Leônidas Marques,2025,14776,112400952.28,7606.994604764483,30821541.51,28080316.88,10283439.61,0.2742106795787727,0.2498227667150864,0.16678325457234655,16,False,0.16822713280592874,0.0295514413482348,0.11275685622285117,Regular
4104659,Carambeí,2020,23825,99090063.12,4159.079249527807,21655555.6,24581258.65,15864053.25,0.21854417000193754,0.24806986569613557,0.1728364865043554,15,False,0.03851224051109353,0.02053646298539311,0.03132192950081336,Regular
4104659,Carambeí,2021,24225,97222613.15,4013.317364293086,25872136.12,27242864.34,12089957.23,0.2661123300613526,0.28021119220451646,0.18810491904121152,15,False,0.14918654288895597,0.004304690312535114,0.09123380185838763,Regular
4104659,Carambeí,2022,24203,130005614.32999998,5371.46693922241,31795013.81,40461726.95,13453378.02,0.2445664671780487,0.3112306122972036,0.1888883577211595,15,False,0.17988491051311828,0.01822538498956012,0.115221100303695,Regular
4104659,Carambeí,2023,24181,158806214.98000002,6567.396508829247,40182189.38,46528159.86,18338366.9,0.2530265543137624,0.2929870211053121,0.19109866008842655,16,False,0.14486983884542817,0.004306302953346037,0.08864442448859532,Regular
4104659,Carambeí,2024,24159,179995061.59,7450.4351003766715,47765365.83,51850195.08,14693587.26,0.265370424099756,0.2880645425600979,0.2071218886279431,15,False,0.2222093983509023,0.0038979495574154345,0.13488481883350753,Regular
4104659,Carambeí,2025,24469,191833420.08,7839.8553304180805,58221900.75,57167798.54,19715447.81,0.30350238621466374,0.2980075031564333,0.2071170258908156,18,False,0.1967272620478754,0.008119839023288663,0.12128429283804071,Regular
4104709,Carlópolis,2020,14356,45769697.72000001,3188.192931178602,13595416.77,10960249.6,4829123.09,0.2970396888607635,0.2394651952269873,0.18386559237312944,15,False,0.21263950368396334,0.1147477640059657,0.17348280781276426,Regular
4104709,Carlópolis,2021,14391,45326035.87,3149.609886039886,14508500.09,13020145.87,4258270.17,0.32009196947229085,0.2872553405584198,0.20735279912997298,15,False,0.2348977908808492,0.0915143390243383,0.17754441013824482,Regular
4104709,Carlópolis,2022,15450,72381606.89,4684.893649838188,16822661.41,16878054.55,5363011.32,0.23241624678995848,0.23318153983027717,0.17213252134524096,15,False,0.4345496278524708,0.06739558410661006,0.2876880103541265,Suspeita
4104709,Carlópolis,2023,16508,71933659.44999999,4357.502995517324,19845642.11,18641221.44,6127207.62,0.2758881205507751,0.2591446282940358,0.17698404497752238,14,False,0.375391635347159,0.09405087160559206,0.2628553298505322,Suspeita
4104709,Carlópolis,2024,17567,100975355.16000001,5748.01361416292,22764237.78,21085183.96,7023264.59,0.22544350296098525,0.20881515025710556,0.15850232030980405,15,False,0.33008476939225206,0.10317701596780884,0.2393216680224748,Suspeita
4104808,Cascavel,2020,332333,1075345609.18,3235.747305202914,301112404.13,237106810.17,88128716.82,0.28001453817216204,0.22049358656962825,0.15861252065005044,18,False,0.21239512335065083,0.013122292175486532,0.1326859908805851,Regular
4104808,Cascavel,2021,336073,1146213429.9999998,3410.608498748783,335908813.45,289635093.57,85575941.2,0.29305956871400474,0.2526886232435787,0.17680056245516393,18,False,0.2579275752538848,0.010961549895330134,0.15914116511046295,Regular
4104808,Cascavel,2022,345417,1438752937.5,4165.263833279775,375076311.96,372281846.86,135218194.63,0.260695427396825,0.25875314458567356,0.16491086428246027,18,False,0.22091186427092432,0.004686047021606109,0.13442153737119703,Regular
4104808,Cascavel,2023,354760,1730853903.5599997,4878.943239260344,427245616.88,422844202.54,129709336.25,0.24684094711936477,0.24429803212755224,0.15184602226645574,19,False,0.38653661890759705,0.005470396282059847,0.23411012985738217,Suspeita
4104808,Cascavel,2024,364104,1809309818.9,4969.211595862721,471728123.21,447194226.64,142113917.38,0.26072269010113197,0.2471628805462843,0.16185171932013276,20,False,0.28506539106238055,0.00947107372206723,0.17482766412625522,Regular
4104907,Castro,2020,71809,224863740.98,3131.4144603044183,62413995.6,57193675.82,30887137.96,0.2775636273237635,0.2543481468854819,0.18303726864802997,20,False,0.22247468878012136,0.04840383334331977,0.15284634660540072,Regular
4104907,Castro,2021,72125,287017621.69,3979.447094488735,72581244.97,81248745.48,40412919.47,0.25288079715325995,0.28307929318623715,0.18270808993456084,20,False,0.3591609670428614,0.047579531888870874,0.23452839298126518,Suspeita
4104907,Castro,2022,73180,371983573.50000006,5083.131641158788,90378246.69,124090210.49,50127165.45,0.24296300462848255,0.33359056509520835,0.19774478970037815,20,False,0.491979583876413,0.05958208856367608,0.3190205857513182,Suspeita
4104907,Castro,2023,74236,388821771.1400001,5237.644419688562,100685235.7,124161112.38,46679617.52,0.25894958351945535,0.319326543922599,0.1942025231868382,20,False,0.4155588818450351,0.029015841495721492,0.26094166570530963,Suspeita
4104907,Castro,2024,75291,414196530.31,5501.275455366511,99180900.73,131807456.31,54621370.66,0.2394537217773634,0.31822443372799486,0.18741415895585686,20,False,0.3979393212990385,0.047001790351305944,0.2575643089199455,Suspeita
4104907,Castro,2025,75644,518544004.42,6855.05796123949,113697526.36,151479296.79,87151000.83,0.219263023756629,0.2921242854971047,0.17132875042282972,20,False,0.6204529000363812,0.011069402367517876,0.37669950096883587,Critica
4105003,Catanduvas,2020,10167,38901348.03000001,3826.2366509294784,9271627.47,6758245.75,3213287.62,0.2383369199147004,0.17372780359148904,0.13909037189853302,16,False,0.04574167453268562,0.024380948101738777,0.03719738396030688,Regular
4105003,Catanduvas,2021,10144,45910299.699999996,4525.857620268138,9453394.56,7164891.42,3611402.7,0.20591010343589636,0.15606283267194618,0.14586064660466044,15,False,0.13913078519490507,0.021988405956108948,0.09227383349938661,Regular
4105003,Catanduvas,2022,10305,54997224.77,5336.945635128579,11178381.88,12492285.11,5158745.65,0.20325356282518472,0.22714391793846145,0.13715160183490457,17,False,0.20734239635588184,0.013762404898176699,0.12991039977279978,Regular
4105003,Catanduvas,2023,10466,57679040.589999996,5511.0873867762275,13228682.1,13157336.54,6248806.97,0.22934989841515324,0.22811295759106523,0.14534229100504137,17,False,0.058388397210848264,0.0007467681000857892,0.03533174556654327,Regular
4105003,Catanduvas,2024,10627,69034044.27,6496.099018537687,15611103.22,14170616.2,6114218.72,0.22613629818561987,0.2052699700538637,0.13604323873668223,17,False,0.1845270410810018,0.011953779220902468,0.11549773633696206,Regular
4105003,Catanduvas,2025,10621,75624072.85999998,7120.240359664814,16739521.08,15690535.61,6562538.0,0.2213517527810126,0.20748070047810438,0.13975043654997962,17,False,0.16199791935349384,0.043002572944636226,0.11439978078995079,Regular
4105102,Centenário do Sul,2020,10764,39147157.45,3636.8596664808624,10103292.97,9169422.93,7850027.53,0.25808497035587447,0.2342295974289188,0.20452714441962702,11,False,0.040932741586509155,0.003925268846894076,0.026129752490663124,Regular
4105102,Centenário do Sul,2021,10704,39993742.89,3736.3362191704036,10214064.76,10353620.12,9062350.39,0.25539156932855905,0.25888099917221824,0.21065909454054896,12,False,0.03366623777019487,0.0026833180246778957,0.021273069871988078,Regular
4105102,Centenário do Sul,2022,10781,48828521.910000004,4529.127345329747,12194819.22,12716896.21,9525719.91,0.2497478674959137,0.26043991733846855,0.20778546409076684,11,False,0.037121944112610716,0.005892866580262614,0.024630313099671477,Regular
4105102,Centenário do Sul,2023,10859,57908351.18,5332.751743254444,13999425.34,14019499.39,12237028.09,0.24175140639878948,0.2420980584721252,0.18722939355969656,11,False,0.040340185666905184,0.012361370885471675,0.02914865975433178,Regular
4105102,Centenário do Sul,2024,10936,67228057.89,6147.40836594733,16919929.63,16507463.41,13906296.59,0.2516795838083669,0.24554425530200305,0.20261179029475127,11,False,0.05780731448506819,0.012337341764735898,0.03961932539693527,Regular
4105201,Cerro Azul,2020,17833,39546876.089999996,2217.623287725004,12142589.75,9339077.12,9265131.32,0.30704295637324514,0.2361520818672583,0.21443990502751278,13,False,0.12290133081863468,0.006148601390608684,0.07620023904742428,Regular
4105201,Cerro Azul,2021,17884,49036147.63999999,2741.9004495638555,13662218.32,10524862.68,11071550.33,0.2786152456408585,0.21463477835307376,0.19503335619349876,14,False,0.09354236700433068,0.006498542764900767,0.058724837308558715,Regular
4105201,Cerro Azul,2022,17336,68272721.63000001,3938.2049855791424,16997424.21,16044837.6,5681081.53,0.24896362418531576,0.23501095630776303,0.15714883806317578,15,False,0.17885367993805282,0.028669659259870375,0.11878007166677984,Regular
4105201,Cerro Azul,2023,16788,81822824.21000001,4873.887551227068,23370793.42,19738826.81,6856983.31,0.28562682412450546,0.24123863971426704,0.17236957178994414,14,False,0.027072945814151265,0.010949016220908022,0.020623373976853966,Regular
4105201,Cerro Azul,2024,16240,80855578.63000001,4978.791787561577,20946249.27,20423866.67,6404980.27,0.25905756442423467,0.25259687724777585,0.16791178540004542,14,False,0.06506672218131518,0.012406695582772282,0.04400271154189802,Regular
4105201,Cerro Azul,2025,16287,105832238.15,6497.957766930681,23220886.24,24317899.56,6570277.22,0.2194122192435179,0.22977780669755207,0.1800386568597399,13,False,0.16177402964907195,0.03147894036975483,0.1096559939373451,Regular
4105300,Céu Azul,2020,11819,49868469.63,4219.347629241052,11587690.25,12841490.73,5120458.26,0.23236506626281242,0.2575072149852937,0.161803894790285,15,False,0.010984479143189257,0.012972003172801394,0.011779488755034113,Regular
4105300,Céu Azul,2021,11872,54009264.349999994,4549.2978731469,13295843.08,14228225.42,5820941.9,0.24617708165469582,0.2634404595440486,0.16576529358679332,16,False,0.008389972592252824,0.013386637599225974,0.010388638595042084,Regular
4105300,Céu Azul,2022,11665,68209029.13,5847.323543077582,15365415.95,18858758.21,6126879.48,0.2252695302364583,0.2764847770235372,0.159440757232677,14,False,0.0712412290834787,0.010805483319001122,0.047066930777687664,Regular
4105300,Céu Azul,2023,11458,81215412.58000001,7088.096751614594,18977125.34,21439845.17,7342033.28,0.2336640883441535,0.2639873946202146,0.1616730368257552,14,False,0.05556914499729374,0.012588622602525041,0.038376936039386265,Regular
4105300,Céu Azul,2024,11251,82950920.24000001,7372.7597760199105,21015561.08,20504832.17,7362841.69,0.2533493422278638,0.24719234109367128,0.1593942968410223,14,False,0.12258064586531743,0.0078074345470466175,0.07667136133800911,Regular
4105300,Céu Azul,2025,11255,90728832.88000001,8061.20238827188,23113753.71,24674211.76,8291233.7,0.25475643162489225,0.27195557329206105,0.16411588172534652,16,False,0.21272391221069892,0.007873445838920658,0.13078372566198762,Regular
4105409,Chopinzinho,2020,19167,93208475.75,4862.966335368081,32087307.7,16344481.47,6244465.67,0.3442531104796014,0.17535402589179236,0.18540594323823262,20,False,0.34907315497310815,0.0231437791756476,0.2187014046541239,Suspeita
4105409,Chopinzinho,2021,19083,94786872.4,4967.084441649636,40082385.92,18325535.47,6988296.5,0.4228685355378389,0.19333410846880097,0.23322266999503566,20,False,0.2811027744900687,0.03767547473422571,0.1837318545877315,Regular
4105409,Chopinzinho,2022,19908,133459635.37,6703.819337452281,40794839.6,30566379.23,9563186.03,0.30567174477063014,0.22903089121484987,0.17567497675229019,15,False,0.36935076109739035,0.034044989568783816,0.23522845248594773,Suspeita
4105409,Chopinzinho,2023,20734,132914874.25999999,6410.479128966914,42062450.94,36744636.3,11317096.46,0.3164615786922387,0.2764524023708767,0.19635880728204957,16,False,0.1224563454439428,0.004662276310371639,0.07533871779051432,Regular
4105409,Chopinzinho,2024,21559,167729787.33,7780.035592096109,49423918.79,41864948.62,12693076.74,0.2946639328455172,0.249597577665992,0.17501400335953743,17,False,0.16011044434556543,0.01316820833299984,0.1013335499405392,Regular
4105508,Cianorte,2020,83816,301485883.79999995,3596.9968001336256,102064205.72,64188357.55,22988666.35,0.33853726228756853,0.21290667656128584,0.19009634419501653,17,False,0.09668157477930289,0.01271008818933724,0.06309298014331663,Regular
4105508,Cianorte,2021,84980,318078773.43,3742.9839189220993,121175991.78,67444845.19,22924711.25,0.38096220779934364,0.21203818306612865,0.21465720033892532,18,False,0.15490728875834792,0.04694630932106311,0.11172289698343399,Regular
4105508,Cianorte,2022,84106,418126674.01000005,4971.425035193684,135279370.01,91451542.11,30800841.95,0.32353680934205264,0.21871731174895773,0.18108609957831867,19,False,0.1890517432249356,0.007075171599956142,0.11626111457494381,Regular
4105508,Cianorte,2023,83233,468932637.51000005,5633.974955966984,156714361.75,111357279.39,25179909.39,0.33419376092511377,0.23746967151038895,0.19319759746164633,19,False,0.22278101029085462,0.005139829099470228,0.13572453781430086,Regular
4105508,Cianorte,2024,82359,513558852.2,6235.613013756845,185756760.64,113534976.72,26956909.99,0.361704914333088,0.2210749093967229,0.2032197125514901,19,False,0.25710273108685233,0.005636892562192086,0.15651639567698825,Regular
4105607,Cidade Gaúcha,2020,12797,44730701.27000001,3495.405272329453,14079198.07,11209582.4,6909675.35,0.31475469130287564,0.25060153500249377,0.2000967565799953,12,False,0.06777794668539319,0.0009714335216584466,0.04105534141989929,Regular
4105607,Cidade Gaúcha,2021,12939,43997854.809999995,3400.4061218023026,15633703.13,11765108.54,7804530.99,0.35532875858408247,0.26740186745027356,0.23543315087086383,13,False,0.15881073741810542,0.0011088983645385698,0.09573000179667868,Regular
4105607,Cidade Gaúcha,2022,12521,58024462.14000001,4634.171562974204,18880110.01,14679306.84,10905339.71,0.3253819046947222,0.2529847981112195,0.2159754254597795,14,False,0.09632000100252573,0.0016867554591406342,0.058466702785171694,Regular
4105607,Cidade Gaúcha,2023,12102,63594832.79,5254.902725995703,17731519.45,18511351.43,10552301.8,0.27882012849302124,0.29108263388516725,0.20658481792193717,13,False,0.08283914713954352,0.0008892693978857626,0.050059196042880415,Regular
4105607,Cidade Gaúcha,2024,11684,64655685.87,5533.694442827798,21028467.54,20109632.94,11967111.8,0.3252377150909961,0.31102651946858084,0.2417213056071697,13,False,0.11007508688964344,0.0010433695934575899,0.0664623999711691,Regular
4105706,Clevelândia,2020,16450,64083704.629999995,3895.665934954407,15829061.28,12353600.06,7505585.35,0.24700602706089217,0.1927728762144131,0.1816189660977378,12,False,0.1729822100852485,0.017753700876570175,0.11089080640177718,Regular
4105706,Clevelândia,2021,16344,59459595.849999994,3638.0075777043558,16230327.19,15704676.14,7382579.55,0.27296396751408464,0.26412349286090886,0.1836163795719758,12,False,0.1168936459742071,0.01212187803784415,0.07498493879966191,Regular
4105706,Clevelândia,2022,15888,81147950.01,5107.4993712235655,20553954.76,24116625.93,10669178.45,0.2532898829541239,0.2971932861770145,0.19001150667460873,12,False,0.2374161323400739,0.010442013221626311,0.14662648469269485,Regular
4105706,Clevelândia,2023,15431,87522383.33000001,5671.854275808439,23039796.78,25523964.12,11098123.52,0.26324462272844273,0.29162784591643043,0.18722832419665855,12,False,0.1326002002630721,0.00842449972075731,0.08292992004614617,Regular
4105706,Clevelândia,2024,14975,124847677.1,8337.073595993323,29294524.88,31901503.0,13555814.63,0.23464212999762732,0.2555234005230843,0.20868510002562285,11,False,0.29615545181930225,0.03383111486138915,0.191225717036137,Regular
4105706,Clevelândia,2025,14833,116918379.19000001,7882.315053596711,35288188.59,36280671.35,13479341.77,0.30181900257661276,0.3103076830293853,0.21895118843531045,11,False,0.1921469937386715,0.02062198713545119,0.12353699109738338,Regular
4105805,Colombo,2020,246540,487090688.54999995,1975.7065326113407,94025297.87,130918767.54,29663972.07,0.19303448019074232,0.26877698674496664,0.1511741916923095,20,False,0.2543732663151468,0.024944332065682476,0.16260169261536106,Regular
4105805,Colombo,2021,249277,486556671.08,1951.871496688423,107404701.04,160657584.1,32748660.98,0.2207444834773223,0.3301929531525929,0.18557655015954935,20,False,0.24451038116278137,0.02444431915841916,0.15648395636103646,Regular
4105805,Colombo,2022,246425,756416042.7299998,3069.5588626559797,176383364.52,273809819.25,35286733.24,0.23318300320999336,0.36198309367129,0.20887618197390095,20,False,0.3211771293214088,0.07634720640817841,0.22324516015611665,Suspeita
4105805,Colombo,2023,243572,802690343.7,3295.4951459937924,138272002.8,261425738.53,40140877.74,0.17226070287906467,0.32568691100101993,0.17679778016063283,20,False,0.3318839428103762,0.0629886447035543,0.22432582356764744,Suspeita
4105805,Colombo,2024,240720,873364716.36,3628.1352457627117,202628963.68,268903576.9,39528031.24,0.23200956013487103,0.30789379495514013,0.1815015829515897,20,False,0.2776583893143672,0.07257896724138983,0.19562662048517626,Regular
4105904,Colorado,2020,24145,94860767.82000001,3928.7955195692693,36260909.27,14200454.03,6628583.84,0.3822540139966579,0.1496978609423193,0.20674766056348276,19,False,0.19136424044543388,0.03364576172819564,0.12827684895853858,Regular
4105904,Colorado,2021,24271,112732163.65,4644.726778871905,49915334.56,15715629.37,7731961.12,0.4427781117993294,0.13940679271261372,0.24499140242713377,18,False,0.2969900492901384,0.05739934902453707,0.20115376918389788,Regular
4105904,Colorado,2022,23940,128078247.27,5349.96855764411,46115515.57,20613524.56,8771144.18,0.36005735987926596,0.16094477399073795,0.19390726058448976,19,False,0.26679627153151986,0.030845350884462348,0.17241590327269685,Regular
4105904,Colorado,2023,23609,140478344.5,5950.203079334152,55687016.86,23469836.41,8458376.96,0.39640997378069187,0.16707084991309817,0.21511770084073104,19,False,0.27075230017229424,0.04001004395027014,0.1784553976834846,Regular
4105904,Colorado,2024,23278,180749599.04999995,7764.825115989344,66318866.53,24939974.98,9147174.81,0.36691017229672807,0.13798080389158135,0.20993007755622178,19,False,0.3273275869967628,0.057477491882751044,0.21938754895115808,Suspeita
4105904,Colorado,2025,23313,177732493.53000003,7623.75041950843,64326386.56,27926716.51,9631484.36,0.3619281161390005,0.1571278045749477,0.19409100175940588,19,False,0.29792258823810125,0.04651849004920076,0.19736094896254106,Regular
4106001,Congonhinhas,2020,8857,33802273.45,3816.447267697866,12504104.22,6445157.6,2949040.83,0.369919030401785,0.1906723111252743,0.20606367056074865,15,False,0.18489132105295805,0.017684611062502676,0.1180086370567759,Regular
4106001,Congonhinhas,2021,8896,29963206.03,3368.1661454586333,8268130.95,6316544.82,3276535.03,0.2759427993693904,0.2108100452827277,0.1650637623486934,15,False,0.1505738221498006,0.08500529571748651,0.12434641157687497,Regular
4106001,Congonhinhas,2022,8745,44950686.36999999,5140.158532875928,10111027.33,13855892.09,3931599.3,0.22493599423095978,0.30824650764948935,0.18344146002689438,16,False,0.22602244431244253,0.09030107417371978,0.17173389625695343,Regular
4106001,Congonhinhas,2023,8593,53826155.51,6263.953858954963,13017659.74,13760026.32,5342959.85,0.241846359203223,0.2556382894082714,0.15934063283511166,17,False,0.15937430224883117,0.08853826002451114,0.13103988535910316,Regular
4106001,Congonhinhas,2024,8442,67064099.20999999,7944.100830371949,14313386.92,14775307.68,5037308.02,0.21342845260889923,0.22031620276794592,0.1794318330684485,18,False,0.2672706546700924,0.10900265208553969,0.20396345363627133,Regular
4106001,Congonhinhas,2025,8445,66422711.27,7865.329931320308,16282926.51,15330528.09,5210988.89,0.24514094951366774,0.2308025040965781,0.14632668264417814,16,False,0.2846021933369846,0.08766511418628405,0.2058273616767044,Regular
4106100,Conselheiro Mairinck,2020,3876,17335660.099999998,4472.564525283798,5851215.87,3332643.13,3211916.22,0.33752483818023177,0.192242066974998,0.20743360412732076,12,False,0.05020257310680522,0.00292237864842635,0.03129049532345367,Regular
4106100,Conselheiro Mairinck,2021,3891,18509219.15,4756.931161655101,6294073.54,3589351.7,3108272.19,0.3400507330424039,0.1939223730029692,0.20135398120499162,14,False,0.10254030818204297,0.0038878941926082694,0.06307934258626909,Regular
4106100,Conselheiro Mairinck,2022,3756,23268914.12,6195.1315548455805,7273713.33,5522760.46,4500182.56,0.31259358698428164,0.2373450016411853,0.2176249720831448,11,False,0.16097809349237346,0.03981298583221604,0.11251205042831049,Regular
4106100,Conselheiro Mairinck,2023,3621,26569963.95,7337.742046396023,7932787.76,6249074.34,3818347.26,0.2985622327124008,0.23519318098284436,0.19564732216567773,13,False,0.10787973609634606,0.002137632547119343,0.06558289467665537,Regular
4106100,Conselheiro Mairinck,2024,3486,36631010.089999996,10508.035022948938,11387372.27,7810657.2,4370400.97,0.31086700153836794,0.21322527500087293,0.20859096366395127,12,False,0.17190655080141984,0.025802395327112277,0.1134648886116968,Regular
4106100,Conselheiro Mairinck,2025,3474,41593634.10999999,11972.836531375933,10701041.03,9236545.9,5192818.62,0.25727593318005465,0.2220663353332557,0.17501739160352395,12,False,0.20870410958464836,0.024458110160945765,0.13500570981516732,Regular
4106209,Contenda,2020,18837,57153551.88,3034.1111578276796,14877095.58,13614962.17,4638816.16,0.2603004553634051,0.23821725373404737,0.16039754170468895,20,False,0.09976962893889692,0.009223164513553888,0.0635510431687597,Regular
4106209,Contenda,2021,19082,58793674.980000004,3081.10653914684,14542922.01,15844189.21,3178093.09,0.24735521320868448,0.26948798855301626,0.15986715648966016,19,False,0.19701845969672308,0.002059937957505998,0.11903505100103623,Regular
4106209,Contenda,2022,19330,87641789.71000001,4533.977739782722,17726893.96,22481456.87,4593498.81,0.20226531222898278,0.25651526451467305,0.1359736669861351,20,False,0.296680454305148,0.06941947116641085,0.20577606104965313,Regular
4106209,Contenda,2023,19579,100126783.87,5113.988654681036,22046200.51,24739212.14,5404959.33,0.2201828487632617,0.24707886525268055,0.14661161627234617,19,False,0.2818216426175534,0.007780890014147049,0.17220534157619083,Regular
4106209,Contenda,2024,19827,109257947.37000002,5510.5637448933285,23301955.37,27771245.77,6428409.42,0.21327469471020136,0.2541805556345772,0.14049667840560523,19,False,0.1817313764766506,0.04276014661043429,0.12614288453016406,Regular
4106308,Corbélia,2020,17117,80060396.14999999,4677.244619384237,21140311.87,15530729.64,10702346.39,0.2640545498974527,0.1939876691454518,0.15429902164074377,20,False,0.11585612578701195,0.01066120081114121,0.07377815579666365,Regular
4106308,Corbélia,2021,17162,81612870.57999997,4755.440541894882,21920711.27,15367439.55,12530161.04,0.26859380284280654,0.1882967654585347,0.15377206850953998,20,False,0.1329060689473541,0.015090410049413305,0.08577980538817778,Regular
4106308,Corbélia,2022,17395,107296494.14000002,6168.2376625467095,27410161.09,23545704.78,13225273.34,0.2554618518498408,0.2194452388097384,0.14973741380519015,19,False,0.2649487165716863,0.006575448464799706,0.16159940932893166,Regular
4106308,Corbélia,2023,17629,110706433.28000002,6279.79087185887,29695537.87,27407645.26,12840947.64,0.2682367861576183,0.2475704839183127,0.16751598176538693,19,False,0.1774527109396215,0.02245011605323894,0.11545167298506848,Regular
4106308,Corbélia,2024,17862,135931321.82,7610.084079050498,32287431.66,34440132.92,15341567.92,0.23752753396126727,0.25336421700956874,0.15688903311709906,19,False,0.168717940402849,0.028805392483362915,0.11275292123505455,Regular
4106407,Cornélio Procópio,2020,47842,144961063.32,3029.9958889678524,44606029.91,30527704.07,15279410.65,0.3077104216015073,0.2105924402790177,0.2064535898022512,14,False,0.19547827719366961,0.06285415189932914,0.14242862707593343,Regular
4106407,Cornélio Procópio,2021,47840,170938439.22000003,3573.1279101170576,56285997.89,34720728.84,19884062.87,0.32927642341205177,0.20311832141695155,0.20394226720377717,15,False,0.26908532260490314,0.05808780023875481,0.1846863136584438,Regular
4106407,Cornélio Procópio,2022,47170,210088477.31,4453.857903540385,77545985.52,48361666.81,21128902.38,0.36911108363918294,0.23019666489675697,0.22486955557624172,17,False,0.23996619744251316,0.04422161335731838,0.16166836380843524,Regular
4106407,Cornélio Procópio,2023,46500,259500899.31999996,5580.6645015053755,98366006.55,61424663.59,28584501.28,0.37905844183106785,0.23670308561919481,0.23227117120656612,17,False,0.2533505129063577,0.06915501518639994,0.1796723138183746,Regular
4106407,Cornélio Procópio,2024,45830,233905606.82999998,5103.766241108444,77631204.42,57935200.81,26133027.85,0.33189116529567203,0.2476862423058831,0.21092147559198027,17,False,0.21609523133915204,0.04407532961594457,0.14728727064986905,Regular
4106407,Cornélio Procópio,2025,45720,228726584.17,5002.76868263342,70352635.84,68036750.42,26439446.22,0.3075839920195316,0.29745886630052587,0.21434560743502587,18,False,0.2534746941292652,0.03179573632506055,0.16480311100758332,Regular
4106456,Coronel Domingos Soares,2020,7518,31546101.060000002,4196.076225059856,9128365.15,7671316.24,3754419.95,0.2893658754417241,0.2431779517034236,0.18695287213925377,13,False,0.029578454920843107,0.0017144830097103934,0.01843286615639002,Regular
4106456,Coronel Domingos Soares,2021,7538,36154898.07,4796.351561422128,10156674.79,10278728.93,4000465.49,0.28092112914647194,0.28429699649821194,0.19885719854054734,13,False,0.04109425515875462,0.0009519808755905344,0.02503734544548898,Regular
4106456,Coronel Domingos Soares,2022,6864,54966635.36000001,8007.959696969698,13277492.29,14239127.78,5881426.89,0.2415554854875148,0.2590503800485851,0.16835282706570193,13,False,0.19771042989781934,0.03392352660122083,0.13219566857917991,Regular
4106456,Coronel Domingos Soares,2023,6190,57163796.93000001,9234.862185783522,13514050.16,17196185.03,5610629.74,0.23640924651224002,0.3008230025562789,0.18122376929708872,13,False,0.12775345405265248,0.0015885769056936084,0.07728750319386893,Regular
4106456,Coronel Domingos Soares,2024,5516,67569619.02000001,12249.749641044236,14991149.01,18206064.09,5754840.88,0.22186226927759875,0.26944156788291446,0.17191622254787567,13,False,0.2770184610198471,0.005930099121359386,0.16858311626045203,Regular
4106506,Coronel Vivida,2020,20580,90199734.54000002,4382.883116618077,27062044.56,15740954.21,5916654.35,0.30002354993627006,0.17451220106440013,0.19343843424394014,17,False,0.14675415622042412,0.007099412664913877,0.09089225879822002,Regular
4106506,Coronel Vivida,2021,20430,84181948.27000001,4120.506523250123,31337541.04,19687691.8,5922444.29,0.37225963147692775,0.233870707492477,0.21632542475612762,16,False,0.1019827636973748,0.014996132309486938,0.06718811114221965,Regular
4106506,Coronel Vivida,2022,21573,141455826.61999997,6557.07720854772,37638835.85,37029734.72,7435655.3,0.2660819052092575,0.2617759593563782,0.18869332282471635,17,False,0.24463909172765114,0.02268642798339938,0.15585802622995043,Regular
4106506,Coronel Vivida,2023,22716,127519948.94999997,5613.662130216586,40773715.56,34487378.51,7410954.46,0.3197438196590496,0.27044692845291485,0.20077747982784533,16,False,0.16569996957624877,0.01259539807573203,0.10445814097604207,Regular
4106506,Coronel Vivida,2024,23859,171045779.81,7169.025516995683,45712611.44,37642006.11,7619143.58,0.2672536644328682,0.22006977402081043,0.20849254244631607,16,False,0.2418177842664392,0.04326932462797624,0.16239840041105402,Regular
4106506,Coronel Vivida,2025,24010,191565157.74,7978.557173677635,47610711.11,42091733.82,9633840.99,0.24853533738436498,0.21972541518812416,0.17645648842993183,16,False,0.19139603154294307,0.021981524659999516,0.12363022878976565,Regular
4106555,Corumbataí do Sul,2020,3127,19401020.43,6204.3557499200515,6419824.02,3071146.87,2920271.52,0.33090135867662707,0.1582982132862998,0.18308314142907978,11,False,0.06417274041912328,0.019038444054275752,0.04611902187318427,Regular
