cod_ibge,municipio,ano,legislativa_pc,judiciaria_pc,essencial_justica_pc,administracao_pc,defesa_nacional_pc,seguranca_publica_pc,relacoes_exteriores_pc,assistencia_social_pc,previdencia_social_pc,saude_pc,trabalho_pc,educacao_pc,cultura_pc,direitos_cidadania_pc,urbanismo_pc,habitacao_pc,saneamento_pc,gestao_ambiental_pc,ciencia_tecnologia_pc,agricultura_pc,organizacao_agraria_pc,industria_pc,comercio_servicos_pc,comunicacoes_pc,energia_pc,transporte_pc,desporto_lazer_pc,encargos_especiais_pc,reserva_contingencia_pc,legislativa_prop,judiciaria_prop,essencial_justica_prop,administracao_prop,defesa_nacional_prop,seguranca_publica_prop,relacoes_exteriores_prop,assistencia_social_prop,previdencia_social_prop,saude_prop,trabalho_prop,educacao_prop,cultura_prop,direitos_cidadania_prop,urbanismo_prop,habitacao_prop,saneamento_prop,gestao_ambiental_prop,ciencia_tecnologia_prop,agricultura_prop,organizacao_agraria_prop,industria_prop,comercio_servicos_prop,comunicacoes_prop,energia_prop,transporte_prop,desporto_lazer_prop,encargos_especiais_prop,reserva_contingencia_prop,saude_var,educacao_var,administracao_var,urbanismo_var,assistencia_social_var,transporte_var,saude_dev,educacao_dev,administracao_dev,urbanismo_dev,assistencia_social_dev,transporte_dev,log_pop,hhi
4116950,Nova Esperança do Sudoeste,2020,0.021995740305693613,0.0,0.0,0.00015186423595134053,0.0,0.0,0.0,-0.40559511350705374,-0.04445416791102928,-0.13526282200836995,0.0,-0.7114690404668845,-0.04087069288787621,243.77026838966202,0.1581678922645498,0.0,0.0,0.5399542464510264,0.0,0.22231236250861686,0.0,-0.0854677329064197,0.0,0.0,0.0,0.6341211490931304,2.84515896470795,-0.498620598371787,0.0,0.19441424502123325,0.0,0.0,0.2375699846267476,0.0,0.0,0.0,-0.6399689082648182,-0.0275282440210298,0.20322837184437198,0.0,-1.1528798002674856,-0.02026605874363988,0.04595895647394067,0.26770863610172096,0.0,0.0,0.6151680925770739,0.0,0.3274052832523027,0.0,-0.08487039796059605,0.0,0.0,0.0,0.8378553069059881,4.078848197976425,-0.4688156105966564,0.0,-0.5197071246312693,-0.45704698175940034,-0.3285692949908862,0.0,-0.35470967505076934,0.0,-1.0199722642747089,-1.2938268719061214,-0.8435559954794082,-0.4953615150581668,-0.9888366860184289,0.001601821259813215,-0.4826899479571629,-0.7052521587819088
4116950,Nova Esperança do Sudoeste,2021,0.18293989075668768,0.0,0.0,0.2672188377655172,0.0,0.0,0.0,-0.4441070255933653,-0.04445416791102928,-0.0028389188388793806,0.0,-0.46567768632733725,-0.051318739935348946,276.2759513362585,0.3322187197937848,0.0,0.0,0.2845941346537504,0.0,0.8877523641863193,0.0,-0.0854677329064197,0.0,0.0,0.0,1.0248069251160332,0.4678085814239813,0.044991504076868194,0.0,0.17268871687793586,0.0,0.0,0.3949005538077189,0.0,0.0,0.0,-0.9434942094749998,-0.0275282440210298,-0.1050757888644277,0.0,-1.0298120559555426,-0.10836666364936447,0.04510466960888175,0.267544763044572,0.0,0.0,0.22958900812392136,0.0,0.9822025891754735,0.0,-0.08487039796059605,0.0,0.0,0.0,1.0627116748215926,0.5093476360316078,0.005238264105677367,0.0,-0.12906013141609773,0.42542265045981487,0.8434794781356048,0.2813880493649473,-0.5253419636016046,1.0136749473610824,-0.8868709256259774,-1.0643013849072287,-0.5677888961330727,-0.38625794522697715,-1.014906219696158,0.25064882185556064,-0.4850595849424813,-0.7287557717400224
4116950,Nova Esperança do Sudoeste,2022,0.635271775533288,0.0,0.0,0.5460125157325194,0.0,0.0,0.0,-0.3953146958221581,-0.04445416791102928,0.42845116188838017,0.0,0.3093016684904916,-0.22684044206462037,316.14604337074377,-0.35332992647249684,0.0,1.295344128094261,0.4594214017251541,0.0,1.6076425315206262,0.0,-0.0854677329064197,0.0,0.0,0.0,2.5626147786357083,-0.10148165444341035,-0.11878284783042406,0.0,0.2885744735198476,0.0,0.0,0.2729552748091868,0.0,0.0,0.0,-1.1856191422614386,-0.0275282440210298,-0.2192624382577808,0.0,-0.42936591118933837,-0.36043675938384895,0.04062488085621622,-0.7642628383482354,0.0,1.1239616307997495,0.20390080537604813,0.0,1.2995834626600384,0.0,-0.08487039796059605,0.0,0.0,0.0,2.00124330725485,-0.35081927418739445,-0.31760717908648967,0.0,0.6599129326965947,1.8466534118616085,0.6576864970565304,-0.9598429165384533,-0.12845283404816565,2.9860732511633,-0.45337451208767376,-0.3406082572487976,-0.2799130765475209,-0.8159933602339955,-0.9818776522925298,1.2309415709553082,-0.44985942409109964,-0.25990506786375384
4116950,Nova Esperança do Sudoeste,2023,0.6675867347696779,0.0,0.0,0.4077504286058103,0.0,0.0,0.0,-0.21224133127710765,-0.04445416791102928,0.5851942753352677,0.0,0.2945981079153102,0.13952335390928788,318.20501363388473,0.3900616575146005,0.0,0.905279118023193,0.41303102151833987,0.0,0.22378396362650435,0.0,-0.0854677329064197,0.0,0.0,0.0,2.1037126471503083,-0.08958860947911171,0.12311808754451072,0.0,0.31565384385439166,0.0,0.0,0.08356318547988369,0.0,0.0,0.0,-0.9390050259327922,-0.0275282440210298,0.054724768127012574,0.0,-0.46843861430006584,-0.05252331310520558,0.04069180780554289,-0.03109950828575877,0.0,0.7817077987904549,0.16678308787738141,0.0,0.000515414751350852,0.0,-0.08487039796059605,0.0,0.0,0.0,1.6052557849468114,-0.3424771053454219,-0.1343573316324242,0.0,-0.1732019035360128,-0.4853829714558698,-0.7353405810500251,2.203670074227296,0.44689280651168956,-0.44769388108276137,-0.2958295543843176,-0.35433877235764144,-0.4226792681608089,-0.3499991633271661,-0.857951391975822,0.9384092945646405,-0.41611463972507534,-0.28920481798165953
4116950,Nova Esperança do Sudoeste,2024,0.6074890881625826,0.0,0.0,0.47957677349389183,0.0,0.0,0.0,0.2264016773640473,-0.04445416791102928,0.9406334075966936,0.0,0.2996928412864359,0.9055349557444909,389.0599477715877,2.4025933071535244,0.0,0.467619331103604,0.4690539714253997,0.0,0.5643245247936318,0.0,-0.0854677329064197,0.0,0.0,0.0,1.8422264461415578,0.2934947463721313,0.8583594617962519,0.0,-0.12057616603370674,0.0,0.0,-0.2101653830468344,0.0,0.0,0.0,-0.7220046166492224,-0.0275282440210298,-0.25253155743740563,0.0,-1.0946837667852913,0.3705322350010418,0.04040268862376524,1.3346946778245676,0.0,0.32790510216214036,0.07618065503180854,0.0,0.12787008558601878,0.0,-0.08487039796059605,0.0,0.0,0.0,1.0145854462956958,-0.16390655102165336,0.1781339865995352,0.0,0.21485827666365387,-0.44716270421529425,-0.0980041475107511,2.697655838530343,1.2336354115094028,-0.29958358152466935,0.06142788313123106,-0.3495811959073598,-0.348513067358586,0.9115540880469366,-0.5610245953877203,0.7717220024872644,-0.38396383754326996,-0.4357982798170205
4116950,Nova Esperança do Sudoeste,2025,0.7791752708592078,0.0,0.0,0.8724054097639508,0.0,0.0,0.0,1.062019822110706,-0.04445416791102928,1.050859918600464,0.0,0.6716775006345742,1.8049601484291518,999.1858499048935,4.680907374750533,0.0,0.37995385183152935,0.7276562588017802,0.0,1.4083595349987548,0.0,-0.0854677329064197,0.0,0.0,0.0,3.4350648255195217,0.32882364381683693,1.4400705362259119,0.0,-0.46228152340288164,0.0,0.0,-0.39349367901237764,0.0,0.0,0.0,-0.5335756910684326,-0.0275282440210298,-1.3380918330148819,0.0,-1.5470192798399724,0.5345197170092892,0.07407327258234815,1.8672767832341841,0.0,0.19019893659710563,0.022845826078567437,0.0,0.3489318471326984,0.0,-0.08487039796059605,0.0,0.0,0.0,1.3259830661721652,-0.375019490669648,0.12447781105053883,0.0,-0.3212291484486622,0.26296350535999147,0.8754464854939266,1.2298989019553863,1.7843764926400074,2.026239909613827,0.1722182753340878,-0.002213566187867991,0.05711257827137884,2.3397127558343658,0.004623127253854828,1.7870945733960613,-0.3789308104520478,-0.616445947349185
4117008,Nova Fátima,2020,-0.14133281011850865,0.0,0.0,0.2279364316711414,0.0,0.0,0.0,-0.22574501142524475,0.08976354977869443,-0.7637031688497317,0.0,-0.7157550849871039,-0.19220959531787368,0.0,-0.6318320313098116,0.0,6.4704732809607695,-0.18133881328048673,0.0,-0.48885120007894745,0.0,-0.0711558970898603,0.04270117039107583,0.0,0.0,-0.5279289981851196,-0.5307551513910238,-0.8930818736572413,0.0,0.8646241455829119,0.0,0.0,2.1502402659077133,0.0,0.0,0.0,0.9550814648431329,0.1760575323386856,0.1573254732246128,0.0,0.38397152738848483,0.014386136095639436,0.0,-0.60243296465645,0.0,13.005102912897144,0.034018192914925006,0.0,-0.6244131367369868,0.0,-0.06143047054148394,0.0738631158764317,0.0,0.0,-0.5936616769880652,-0.4880980287853093,-0.9163281384018778,0.0,-0.5197071246312693,-0.45704698175940034,-0.3285692949908862,0.0,-0.35470967505076934,0.0,-0.7944627620576162,-0.7084663058397052,-0.6300662023577448,-0.13458203589642487,-0.17779803045283488,-0.3734200679222563,-0.1250124430568016,0.8662578013961836
4117008,Nova Fátima,2021,-0.08031464362645008,0.0,0.0,0.34762712750394686,0.0,0.0,0.0,-0.20315261079094027,0.09576633942910195,-0.5464779874147724,0.0,-0.6557286976192506,-0.36523343890915866,0.0,-0.5828148344592899,0.0,7.581232320943683,-0.4275405318941632,0.0,-0.4830895761259743,0.0,-0.0854677329064197,0.0411743636504748,0.0,0.0,-0.5279289981851196,-0.2815612857082087,-0.8930818736572413,0.0,0.7665333321369396,0.0,0.0,2.0942556588765586,0.0,0.0,0.0,0.7026255238535882,0.16498712908669064,0.5786762924976853,0.0,0.17828871425003331,-0.3507757283682631,0.0,-0.5734405732486735,0.0,13.792209610186374,-0.3932728091765859,0.0,-0.6196023418307095,0.0,-0.08487039796059605,0.06446604687685638,0.0,0.0,-0.5936616769880652,-0.03343064132429832,-0.9163281384018778,0.0,0.5020439973424706,-0.2407492463466077,0.10727794845442734,0.2660608063132396,-0.2718441408474884,0.0,-0.5276083049624481,-0.645481653085845,-0.5479232944908857,-0.06930635122504075,-0.14940709456855303,-0.3734200679222563,-0.12647666748240352,1.022097002646197
4117008,Nova Fátima,2022,0.056967926359038724,0.0,0.0,0.9904883906977744,0.0,0.0,0.0,0.40685636574611295,0.11662053078924124,-0.0053794121255346045,0.0,0.021739142480491785,-0.28794925898677587,0.0,-0.5335317887632951,0.0,8.249882652580897,-0.3608400838039957,0.0,-0.4760146554707364,0.0,-0.07574676779872584,0.6735639215984589,0.0,0.0,-0.5279289981851196,-0.05585031916435376,-0.8930818736572413,0.0,0.2735002793315596,0.0,0.0,2.1693969828901882,0.0,0.0,0.0,1.0474671294288704,0.1288374838488025,0.6154467656617436,0.0,0.5548106104057502,-0.3247686279823239,0.0,-0.735495518749631,0.0,10.612120590225667,-0.34973912884711245,0.0,-0.6312633355957435,0.0,-0.07468103666772262,0.7456642511365961,0.0,0.0,-0.5936616769880652,0.012687866820459054,-0.9163281384018778,0.0,1.5915931277228725,1.865812035747447,1.8201555550147697,0.23336899410866693,1.8353481301367203,0.0,0.1371146594283659,0.06537366457802343,-0.10673199598370599,-0.003676638446739967,0.6171659678532851,-0.3734200679222563,-0.15504929198189846,1.345821440717736
4117008,Nova Fátima,2023,0.25186906611127813,0.0,0.0,0.9344759511350934,0.0,0.0,0.0,0.4301935295682174,0.11487350639718875,0.1578123388311747,0.0,0.36638601651598524,-0.20278366663556058,0.0,-0.4826729449251056,0.0,8.974281805383791,-0.4571059510127815,0.0,-0.441656167154911,0.0,-0.06001999433456515,0.0710871753693322,0.0,0.0,-0.5279289981851196,-0.07538355003868226,-0.8930818736572413,0.0,0.4335687179821283,0.0,0.0,1.771656844440647,0.0,0.0,0.0,0.838668568487657,0.11577533836111074,0.6652324091017665,0.0,0.9637882185350182,-0.24536420217439014,0.0,-0.7129692464951322,0.0,10.695613370036247,-0.4568369388850635,0.0,-0.5916091331799838,0.0,-0.06015666445686963,0.07291340014072727,0.0,0.0,-0.5936616769880652,-0.08521855640832161,-0.9163281384018778,0.0,-0.0727373135232725,0.30682420347629985,-0.45848936524288275,0.21344630817544888,-0.30139664514943826,0.0,0.33759070836655797,0.427005684023094,-0.14517295106698527,0.06405154811718616,0.6464928168464066,-0.3734200679222563,-0.1848624057818603,1.4429255077625613
4117008,Nova Fátima,2024,0.30057722100262485,0.0,0.0,1.4639561807854877,0.0,0.0,0.0,0.7948432551714805,0.12455947479931516,0.4739919285987925,0.0,0.7911198770657789,-0.20302220091204545,0.0,-0.4442547268117786,0.0,10.068197399062377,-0.2892304771119306,0.0,-0.44542871872714007,0.0,-0.0854677329064197,0.0,0.0,0.0,-0.5279289981851196,-0.2226646129594761,-0.8930818736572413,0.0,0.17180284379512442,0.0,0.0,2.017162802762304,0.0,0.0,0.0,0.9339738869731284,0.10133206010888876,0.5786878660242208,0.0,0.997102061277553,-0.29863085842175485,0.0,-0.769275315283061,0.0,10.171600017455024,-0.3191944867095294,0.0,-0.6111556111034981,0.0,-0.08487039796059605,0.0,0.0,0.0,-0.5936616769880652,-0.38421180380096465,-0.9163281384018778,0.0,0.27486116457297094,0.340810641615063,0.9331991398631996,0.14430199950594758,0.4668897274735536,0.0,0.7260076138774578,0.8726715968423255,0.2182057177499354,0.11521268445979399,1.1047330520210394,-0.3734200679222563,-0.21581706686167568,1.5649017646851135
4117008,Nova Fátima,2025,0.5008410106527407,0.0,0.0,2.190728851302105,0.0,0.0,0.0,0.7263666855030871,0.13448023513264976,1.0727169125390577,0.0,1.0444497607525411,1.4366423183074735,0.0,-0.36317482700033066,0.0,11.269391544670626,-0.38848972519764186,0.0,-0.32886349449955377,0.0,-0.0854677329064197,0.0,0.0,0.0,-0.5279289981851196,0.4550544476538343,-0.8930818736572413,0.0,0.07020830357608777,0.0,0.0,2.2616506764401385,0.0,0.0,0.0,0.27166580043370875,0.08552954884817233,0.8053896802314915,0.0,0.5472755350482806,0.9919028657913318,0.0,-0.7951480344085662,0.0,9.435116881472632,-0.4187330208042308,0.0,-0.5198541647098176,0.0,-0.08487039796059605,0.0,0.0,0.0,-0.5936616769880652,0.14173323757023634,-0.9163281384018778,0.0,0.7776020891360761,-0.056437009252329494,1.0470882633396523,0.2821587151971398,-0.4817541014974928,0.0,1.4615228496491963,1.1384862736178183,0.7169848425516733,0.22318593289787064,1.018681377809891,-0.3734200679222563,-0.22214478460651627,1.5322727029934773
